bp_loc_id,count_id,town,description,temperature,sky,count_type,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
20081,11120,Somerville,,65,1,O,Som. Comm. Path,All,Som. Comm. Path,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,11121,Southwick,,65,1,C,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20141,11121,Southwick,,65,1,B,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
20141,11121,Southwick,,65,1,J,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,11121,Southwick,,65,1,S,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20141,11121,Southwick,,65,1,P,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,2,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
20141,11121,Southwick,,65,1,W,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20141,11121,Southwick,,65,1,O,Southwick Rail Trail,All,Southwick Rail Trail,All,5/4/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,11122,Hudson,,62,1,C,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,3,2,0,0,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
20063,11122,Hudson,,62,1,B,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,1,2,2,4,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
20063,11122,Hudson,,62,1,J,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
20063,11122,Hudson,,62,1,S,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,11122,Hudson,,62,1,P,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,12,10,13,4,16,9,10,6,1,5,4,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
20063,11122,Hudson,,62,1,W,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20063,11122,Hudson,,62,1,O,Assabet River Trail,All,Assabet River Trail,All,5/5/2010,Wed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,11123,Boston,,47,1,C,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,11123,Boston,,47,1,B,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,9,13,23,43,30,31,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
20120,11123,Boston,,47,1,J,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,44,41,26,34,31,15,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
20120,11123,Boston,,47,1,S,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20120,11123,Boston,,47,1,P,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,0,1,2,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
20120,11123,Boston,,47,1,W,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20120,11123,Boston,,47,1,O,Dr. P.D. White Path,All,Dr. P.D. White Path,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,11124,Boston,,47,1,C,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20132,11124,Boston,,47,1,B,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,23,27,39,62,49,59,74,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
20132,11124,Boston,,47,1,J,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,50,40,23,41,24,19,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245
20132,11124,Boston,,47,1,S,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,11124,Boston,,47,1,P,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,25,19,20,41,58,36,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
20132,11124,Boston,,47,1,W,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20132,11124,Boston,,47,1,O,Harvard Br.,All,Harvard Br.,All,5/11/2010,Tue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20116,11125,Boston,,56,3,C,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25
20116,11125,Boston,,56,3,B,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,9,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,50
20116,11125,Boston,,56,3,J,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,1,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,30
20116,11125,Boston,,56,3,S,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20116,11125,Boston,,56,3,P,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,542,528,405,334,318,373,0,0,0,0,0,0,0,0,0,0,0,0,3003
20116,11125,Boston,,56,3,W,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20116,11125,Boston,,56,3,O,Tremont St.,All,Tremont St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
20112,11126,Boston,,47,1,C,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,5,3,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
20112,11126,Boston,,47,1,B,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,3,5,5,10,11,15,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,7,7,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
20112,11126,Boston,,47,1,J,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,9,3,8,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
20112,11126,Boston,,47,1,S,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20112,11126,Boston,,47,1,P,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,95,117,181,219,258,310,284,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,337,299,386,380,363,445,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4847
20112,11126,Boston,,47,1,W,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20112,11126,Boston,,47,1,O,Boylston St.,All,Boylston St.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20133,11127,Boston,,47,1,C,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,11127,Boston,,47,1,B,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,16,30,55,46,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
20133,11127,Boston,,47,1,J,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,19,21,0,14,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
20133,11127,Boston,,47,1,S,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,11127,Boston,,47,1,P,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,21,25,33,33,62,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
20133,11127,Boston,,47,1,W,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,11127,Boston,,47,1,O,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,11128,Boston,,47,1,C,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20106,11128,Boston,,47,1,B,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,7,24,17,13,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
20106,11128,Boston,,47,1,J,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,17,19,26,17,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
20106,11128,Boston,,47,1,S,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20106,11128,Boston,,47,1,P,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,5,6,4,7,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
20106,11128,Boston,,47,1,W,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20106,11128,Boston,,47,1,O,Longfellow Br.,All,Longfellow Br.,All,5/11/2010,Tue,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20017,11129,Brookline,,47,1,C,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20017,11129,Brookline,,47,1,B,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,7,6,8,15,14,14,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
20017,11129,Brookline,,47,1,J,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,2,4,1,6,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
20017,11129,Brookline,,47,1,S,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,11129,Brookline,,47,1,P,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,0,1,1,7,8,5,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
20017,11129,Brookline,,47,1,W,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,11129,Brookline,,47,1,O,Muddy River Bikeway,All,Muddy River Bikeway,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,11130,Brookline,,47,1,C,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,1,0,3,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
20017,11130,Brookline,,47,1,B,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,13,15,29,37,34,49,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
20017,11130,Brookline,,47,1,J,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20017,11130,Brookline,,47,1,S,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,11130,Brookline,,47,1,P,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,79,144,159,201,203,254,276,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477
20017,11130,Brookline,,47,1,W,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,11130,Brookline,,47,1,O,Longwood Ave.,All,Longwood Ave.,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,11131,Cambridge,,47,1,C,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
20036,11131,Cambridge,,47,1,B,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,4,3,5,8,4,18,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
20036,11131,Cambridge,,47,1,J,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,9,8,7,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
20036,11131,Cambridge,,47,1,S,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,11131,Cambridge,,47,1,P,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,6,4,2,6,8,11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
20036,11131,Cambridge,,47,1,W,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20036,11131,Cambridge,,47,1,O,Linear Park,All,Linear Park,All,5/11/2010,Tue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20125,11132,Cambridge,,47,1,C,Anderson Mem. Br.,All,Anderson Mem. Br.,All,5/11/2010,Tue,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20125,11132,Cambridge,,47,1,B,Anderson Mem. Br.,All,Anderson Mem. Br.,All,5/11/2010,Tue,0,0,13,13,19,21,34,29,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
