id,bp_loc_id,count_id,town,description,temperature,sky,count_type,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
4283,20041,10120,Cheshire,"Charity walk 9-11",70,3,W,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4284,20041,10120,Cheshire,"Charity walk 9-11",70,3,C,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,1,1,5,7,1,2,6,10,0,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,
4285,20041,10120,Cheshire,"Charity walk 9-11",70,3,O,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4286,20047,10121,Lanesborough,"",70,3,P,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,3,0,0,3,4,4,7,7,5,5,8,5,10,3,6,8,4,5,5,5,7,4,7,9,0,0,0,0,0,0,0,0,7,4,6,11,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,
4287,20047,10121,Lanesborough,"",70,3,J,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,1,1,1,2,0,0,4,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
4288,20047,10121,Lanesborough,"",70,3,B,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,3,0,1,4,1,4,3,2,2,7,7,5,1,3,0,10,22,3,4,3,9,12,9,0,0,0,0,0,0,0,0,11,13,22,3,19,6,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,
4289,20047,10121,Lanesborough,"",70,3,S,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,4,0,7,5,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
4290,20047,10121,Lanesborough,"",70,3,W,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4291,20047,10121,Lanesborough,"",70,3,C,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
4292,20047,10121,Lanesborough,"",70,3,O,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2008-09-13",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4293,20010,10122,Bedford,"",60,1,C,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4294,20010,10122,Bedford,"",60,1,B,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,18,10,16,44,13,23,24,0,0,0,0,0,0,0,0,0,0,0,0,61,55,34,58,63,62,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,
4295,20010,10122,Bedford,"",60,1,J,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,11,2,4,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,
4296,20010,10122,Bedford,"",60,1,S,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
4297,20010,10122,Bedford,"",60,1,P,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,
4298,20010,10122,Bedford,"",60,1,W,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4299,20010,10122,Bedford,"",60,1,O,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4300,20011,10123,Bedford,"",70,1,C,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4301,20011,10123,Bedford,"",70,1,B,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4302,20011,10123,Bedford,"",70,1,J,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4303,20011,10123,Bedford,"",70,1,S,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4304,20011,10123,Bedford,"",70,1,P,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
4305,20011,10123,Bedford,"",70,1,W,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4306,20011,10123,Bedford,"",70,1,O,Narrow Gauge Trail,All,Narrow Gauge Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4307,20012,10124,Bedford,"",70,1,C,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4308,20012,10124,Bedford,"",70,1,B,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
4309,20012,10124,Bedford,"",70,1,J,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4310,20012,10124,Bedford,"",70,1,S,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4311,20012,10124,Bedford,"",70,1,P,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
4312,20012,10124,Bedford,"",70,1,W,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4313,20012,10124,Bedford,"",70,1,O,West Bedford Trail,All,West Bedford Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4314,20044,10125,Falmouth,"",62,2,C,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4315,20044,10125,Falmouth,"",62,2,B,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,4,2,1,5,4,1,5,4,4,7,7,5,9,2,7,15,7,13,12,21,15,17,8,9,15,7,12,14,20,15,10,12,4,9,4,0,21,5,6,6,8,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,361,
4316,20044,10125,Falmouth,"",62,2,J,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,
4317,20044,10125,Falmouth,"",62,2,S,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,20,
4318,20044,10125,Falmouth,"",62,2,P,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,2,2,0,3,3,0,1,3,0,5,1,6,7,2,4,2,5,0,5,0,2,8,4,3,4,0,2,3,3,3,1,5,0,4,0,3,0,0,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,
4319,20044,10125,Falmouth,"",62,2,W,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4320,20044,10125,Falmouth,"",62,2,O,Shining Sea,SB,Shining Sea,SB,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4321,20058,10126,Lexington,"",60,1,C,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,3,0,4,0,1,0,0,0,2,1,4,3,0,1,1,2,1,5,0,4,2,0,3,1,0,0,0,0,3,0,0,0,1,1,0,1,1,8,1,1,0,2,0,0,0,0,0,0,0,0,0,0,57,
4322,20058,10126,Lexington,"",60,1,B,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,8,1,5,10,12,6,15,16,24,25,23,29,38,27,33,40,25,34,70,29,49,25,49,52,57,44,70,29,89,50,82,55,69,48,70,63,57,75,60,48,58,77,49,33,26,24,27,14,0,0,0,0,0,0,0,0,1919,
4323,20058,10126,Lexington,"",60,1,J,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,7,3,29,29,25,12,13,20,15,20,12,14,15,6,5,3,4,6,5,3,10,4,4,6,6,1,2,5,2,1,1,2,3,5,3,1,1,3,3,4,3,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,323,
4324,20058,10126,Lexington,"",60,1,S,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,3,2,0,3,2,1,0,0,0,0,0,1,0,5,5,2,3,2,4,1,2,2,3,7,3,4,0,2,2,5,0,3,4,2,2,6,0,4,4,5,2,1,2,2,2,3,1,0,0,0,0,0,0,0,0,107,
4325,20058,10126,Lexington,"",60,1,P,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,1,0,3,5,5,0,5,7,11,5,6,11,11,9,10,17,12,10,3,4,14,16,18,10,18,14,25,9,15,19,11,11,15,14,9,14,7,18,4,13,23,19,16,12,3,6,1,4,0,0,0,0,0,0,0,0,493,
4326,20058,10126,Lexington,"",60,1,W,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4327,20058,10126,Lexington,"",60,1,O,Minuteman,All,Minuteman,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
4328,20063,10127,Hudson/Marlborough,"",60,1,C,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4329,20063,10127,Hudson/Marlborough,"",60,1,B,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,16,5,6,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,
4330,20063,10127,Hudson/Marlborough,"",60,1,J,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
4331,20063,10127,Hudson/Marlborough,"",60,1,S,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4332,20063,10127,Hudson/Marlborough,"",60,1,P,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,4,7,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,
4333,20063,10127,Hudson/Marlborough,"",60,1,W,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4334,20063,10127,Hudson/Marlborough,"",60,1,O,Assabet River Trail,All,Assabet River Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
4335,20064,10128,Milford,"",55,1,C,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,1,1,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,22,
4336,20064,10128,Milford,"",55,1,B,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,1,1,0,0,0,3,0,3,2,0,0,4,4,0,3,3,2,0,1,1,5,3,1,4,5,5,1,7,3,8,13,2,10,15,18,10,3,15,5,6,3,15,8,1,18,0,6,1,0,0,0,0,0,0,0,0,219,
4337,20064,10128,Milford,"",55,1,J,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,
4338,20064,10128,Milford,"",55,1,S,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,4,0,3,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,
4339,20064,10128,Milford,"",55,1,P,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,2,2,2,1,0,4,5,3,3,1,0,4,0,2,12,4,8,15,10,4,4,3,3,1,0,7,8,5,8,1,3,0,7,9,6,4,6,7,8,8,6,7,12,5,6,6,8,2,0,0,0,0,0,0,0,0,232,
4340,20064,10128,Milford,"",55,1,W,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4341,20064,10128,Milford,"",55,1,O,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,3,0,5,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,2,2,0,0,1,0,1,1,0,0,0,2,1,2,1,1,4,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,44,
4342,20065,10129,Milford,"",55,1,C,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,2,2,1,2,2,1,1,2,0,1,0,3,0,0,1,0,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,35,
4343,20065,10129,Milford,"",55,1,B,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,1,0,0,0,3,0,0,0,0,2,0,5,0,2,2,7,3,8,5,3,3,7,6,16,8,1,3,8,5,10,5,13,25,5,3,9,5,0,2,6,7,12,8,5,9,0,0,0,0,0,0,0,0,0,0,222,
4344,20065,10129,Milford,"",55,1,J,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,3,2,2,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,25,
4345,20065,10129,Milford,"",55,1,S,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
4346,20065,10129,Milford,"",55,1,P,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,5,3,2,1,3,1,5,2,8,3,5,2,5,13,15,10,12,4,2,8,8,2,12,6,11,0,7,6,8,13,3,10,26,10,3,6,9,9,4,5,7,15,10,10,9,12,2,6,0,0,0,0,0,0,0,0,338,
4347,20065,10129,Milford,"",55,1,W,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4348,20065,10129,Milford,"",55,1,O,Upper Charles,All,Upper Charles,All,"2008-09-20",Sat,0,0,2,2,3,1,3,1,2,0,5,1,4,1,3,0,1,1,4,0,5,0,4,2,2,0,2,3,1,0,0,1,4,3,1,3,5,4,2,1,1,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,86,
4349,20042,10130,Easthampton,"",60,1,C,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,
4350,20042,10130,Easthampton,"",60,1,B,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,7,3,0,4,4,3,3,3,1,2,1,6,2,2,8,4,4,2,8,1,4,5,5,5,3,2,4,9,1,4,13,8,7,2,15,6,5,10,5,6,4,2,8,4,5,5,0,0,0,0,0,0,0,0,215,
4351,20042,10130,Easthampton,"",60,1,J,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,0,3,3,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,4,0,0,0,0,0,2,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31,
4352,20042,10130,Easthampton,"",60,1,S,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,
4353,20042,10130,Easthampton,"",60,1,P,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,0,1,0,1,1,5,0,3,3,1,11,5,2,8,5,8,8,0,3,2,8,8,10,10,3,0,2,9,5,1,3,8,5,5,4,7,1,10,7,6,4,1,9,2,11,3,0,0,0,0,0,0,0,0,209,
4354,20042,10130,Easthampton,"",60,1,W,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4355,20042,10130,Easthampton,"",60,1,O,Manhan Rail Trail,All,Manhan Rail Trail,All,"2008-09-20",Sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,7,0,0,0,0,0,0,0,0,18,
4356,20001,10131,Adams,"",65,2,P,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2009-05-02",Sat,0,0,1,1,3,2,7,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,11,6,14,2,6,3,2,1,3,0,8,4,5,0,6,5,3,8,6,5,8,0,0,0,0,0,0,0,0,148,
4357,20001,10131,Adams,"",65,2,J,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2009-05-02",Sat,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,
4358,20001,10131,Adams,"",65,2,B,Ashuwillticook Rail Trail,All,Ashuwillticook Rail Trail,All,"2009-05-02",Sat,0,0,0,0,0,0,4,0,0,1,1,3,9,2,6,0,0,0,0,0,0,0,0,0,0,0,21,22,20,11,11,10,41,17,9,12,35,6,24,7,3,10,16,8,11,5,11,14,7,19,0,0,0,0,0,0,0,0,376,
